        Frequency / GHz                S1,1/abs,dB
                 12.2435                       -13.90393
                 12.2584                      -13.801771
                 12.2733                      -13.702226
                 12.2882                      -13.605342
                 12.3031                      -13.511152
                  12.318                      -13.419665
                 12.3329                      -13.330875
                 12.3478                      -13.244751
                 12.3627                      -13.161234
                 12.3776                      -13.080243
                 12.3925                      -13.001664
                 12.4074                      -12.925352
                 12.4223                      -12.851137
                 12.4372                      -12.778816
                 12.4521                      -12.708168
                  12.467                      -12.638955
                 12.4819                      -12.570928
                 12.4968                      -12.503844
                 12.5117                      -12.437466
                 12.5266                      -12.371583
                 12.5415                      -12.306014
                 12.5564                      -12.240623
                 12.5713                      -12.175323
                 12.5862                      -12.110082
                 12.6011                       -12.04493
                  12.616                      -11.979957
                 12.6309                      -11.915307
                 12.6458                      -11.851182
                 12.6607                      -11.787819
                 12.6756                       -11.72549
                 12.6905                      -11.664486
                 12.7054                      -11.605102
                 12.7203                      -11.547622
                 12.7352                      -11.492305
                 12.7501                      -11.439372
                  12.765                      -11.388997
                 12.7799                      -11.341292
                 12.7948                      -11.296303
                 12.8097                      -11.254003
                 12.8246                      -11.214299
                 12.8395                      -11.177019
                 12.8544                      -11.141931
                 12.8693                      -11.108747
                 12.8842                      -11.077131
                 12.8991                      -11.046717
                  12.914                      -11.017124
                 12.9289                      -10.987971
                 12.9438                      -10.958894
                 12.9587                       -10.92957
                 12.9736                      -10.899726
                 12.9885                      -10.869147
                 13.0034                      -10.837701
                 13.0183                      -10.805331
                 13.0332                      -10.772062
                 13.0481                      -10.737997
                  13.063                      -10.703309
                 13.0779                      -10.668227
                 13.0928                      -10.633028
                 13.1077                      -10.598014
                 13.1226                      -10.563492
                 13.1375                      -10.529765
                 13.1524                      -10.497104
                 13.1673                      -10.465743
                 13.1822                      -10.435852
                 13.1971                      -10.407541
                  13.212                      -10.380847
                 13.2269                      -10.355728
                 13.2418                      -10.332071
                 13.2567                      -10.309694
                 13.2716                      -10.288358
                 13.2865                      -10.267774
                 13.3014                      -10.247626
                 13.3163                      -10.227583
                 13.3312                      -10.207316
                 13.3461                      -10.186526
                  13.361                      -10.164955
                 13.3759                      -10.142398
                 13.3908                      -10.118729
                 13.4057                      -10.093896
                 13.4206                      -10.067933
                 13.4355                      -10.040955
                 13.4504                      -10.013155
                 13.4653                      -9.9847932
                 13.4802                      -9.9561803
                 13.4951                      -9.9276658
                   13.51                      -9.8996101
                 13.5249                      -9.8723728
                 13.5398                      -9.8462929
                 13.5547                      -9.8216645
                 13.5696                      -9.7987265
                 13.5845                      -9.7776519
                 13.5994                      -9.7585289
                 13.6143                      -9.7413673
                 13.6292                      -9.7260922
                 13.6441                      -9.7125454
                  13.659                      -9.7004953
                 13.6739                      -9.6896516
                 13.6888                      -9.6796729
                 13.7037                      -9.6701891
                 13.7186                      -9.6608206
                 13.7335                      -9.6511993
                 13.7484                       -9.640985
                 13.7633                      -9.6298879
                 13.7782                      -9.6176879
                 13.7931                      -9.6042375
                  13.808                      -9.5894833
                 13.8229                      -9.5734557
                 13.8378                      -9.5562739
                 13.8527                      -9.5381367
                 13.8676                       -9.519308
                 13.8825                      -9.5001035
                 13.8974                      -9.4808627
                 13.9123                      -9.4619406
                 13.9272                      -9.4436752
                 13.9421                      -9.4263689
                  13.957                      -9.4102752
                 13.9719                      -9.3955758
                 13.9868                      -9.3823699
                 14.0017                      -9.3706705
                 14.0166                      -9.3603927
                 14.0315                      -9.3513617
                 14.0464                       -9.343315
                 14.0613                      -9.3359164
                 14.0762                      -9.3287655
                 14.0911                      -9.3214226
                  14.106                      -9.3134294
                 14.1209                      -9.3043251
                 14.1358                      -9.2936857
                 14.1507                      -9.2811309
                 14.1656                       -9.266357
                 14.1805                       -9.249149
                 14.1954                      -9.2293952
                 14.2103                      -9.2070909
                 14.2252                      -9.1823393
                 14.2401                      -9.1553488
                  14.255                      -9.1264142
                 14.2699                      -9.0959039
                 14.2848                      -9.0642386
